library,dependency,type
at.researchstudio.sat:won-core:0.2,org.apache.jena:jena-arq:3.5.0,Compile
at.researchstudio.sat:won-core:0.2,org.jboss:jandex:1.1.0.Final,Compile
at.researchstudio.sat:won-core:0.2,org.slf4j:slf4j-api:1.6.6,Compile
at.researchstudio.sat:won-core:0.2,org.hibernate:hibernate-c3p0:5.2.10.Final,Compile
at.researchstudio.sat:won-core:0.2,org.springframework:spring-context-support:4.3.8.RELEASE,Compile
at.researchstudio.sat:won-core:0.2,org.springframework:spring-jms:4.3.8.RELEASE,Compile
at.researchstudio.sat:won-core:0.2,javax.jms:jms:1.1,Compile
at.researchstudio.sat:won-core:0.2,javax.interceptor:javax.interceptor-api:1.2.2,Compile
at.researchstudio.sat:won-core:0.2,org.apache.camel:camel-core:2.12.1,Compile
at.researchstudio.sat:won-core:0.2,org.apache.camel:camel-spring:2.12.1,Compile
at.researchstudio.sat:won-core:0.2,org.apache.activemq:activemq-amqp:5.10.2,Compile
at.researchstudio.sat:won-core:0.2,org.apache.activemq:activemq-camel:5.10.2,Compile
at.researchstudio.sat:won-core:0.2,com.google.guava:guava:15.0,Compile
at.researchstudio.sat:won-core:0.2,org.springframework:spring-core:4.3.8.RELEASE,Compile
at.researchstudio.sat:won-core:0.2,org.hibernate:hibernate-entitymanager:5.2.10.Final,Compile
at.researchstudio.sat:won-core:0.2,org.springframework:spring-aop:4.3.8.RELEASE,Compile
at.researchstudio.sat:won-core:0.2,org.springframework:spring-context:4.3.8.RELEASE,Compile
at.researchstudio.sat:won-core:0.2,org.postgresql:postgresql:42.1.1,Compile
at.researchstudio.sat:won-core:0.2,org.springframework:spring-jdbc:4.3.8.RELEASE,Compile
at.researchstudio.sat:won-core:0.2,org.springframework:spring-web:4.3.8.RELEASE,Compile
at.researchstudio.sat:won-core:0.2,org.springframework:spring-orm:4.3.8.RELEASE,Compile
at.researchstudio.sat:won-core:0.2,org.springframework:spring-tx:4.3.8.RELEASE,Compile
at.researchstudio.sat:won-core:0.2,org.springframework.data:spring-data-jpa:1.11.3.RELEASE,Compile
at.researchstudio.sat:won-core:0.2,org.springframework.data:spring-data-commons:1.13.3.RELEASE,Compile
at.researchstudio.sat:won-core:0.2,org.springframework:spring-beans:4.3.8.RELEASE,Compile
at.researchstudio.sat:won-core:0.2,com.fasterxml.jackson.core:jackson-databind:2.8.7,Compile
at.researchstudio.sat:won-core:0.3,org.javasimon:javasimon-core:3.4.0,Compile
at.researchstudio.sat:won-core:0.3,javax.jms:jms:1.1,Compile
at.researchstudio.sat:won-core:0.3,com.fasterxml.jackson.core:jackson-databind:2.8.7,Compile
at.researchstudio.sat:won-core:0.3,org.postgresql:postgresql:42.1.1,Compile
at.researchstudio.sat:won-core:0.3,net.sf.ehcache:ehcache-core:2.6.8,Compile
at.researchstudio.sat:won-core:0.3,org.apache.jena:jena-arq:3.5.0,Compile
at.researchstudio.sat:won-core:0.3,org.flywaydb:flyway-core:4.0.3,Compile
at.researchstudio.sat:won-core:0.3,joda-time:joda-time:2.3,Compile
at.researchstudio.sat:won-core:0.3,org.apache.httpcomponents:httpclient:4.5,Compile
at.researchstudio.sat:won-core:0.3,net.sf.supercsv:super-csv:2.1.0,Compile
at.researchstudio.sat:won-core:0.3,org.javasimon:javasimon-spring:3.4.0,Compile
at.researchstudio.sat:won-core:0.3,org.apache.jena:jena-tdb:3.5.0,Compile
at.researchstudio.sat:won-core:0.3,com.github.jsonld-java:jsonld-java:0.11.1,Compile
at.researchstudio.sat:won-core:0.3,xml-apis:xml-apis:1.0.b2,Compile
at.researchstudio.sat:won-core:0.3,xerces:xercesImpl:2.9.1,Compile
at.researchstudio.sat:won-core:0.3,xalan:xalan:2.7.1,Compile
at.researchstudio.sat:won-core:0.3,org.apache.commons:commons-lang3:3.1,Compile
at.researchstudio.sat:won-core:0.3,org.slf4j:slf4j-api:1.6.6,Compile
at.researchstudio.sat:won-core:0.3,ch.qos.logback:logback-classic:1.0.13,Compile
at.researchstudio.sat:won-core:0.3,ch.qos.logback:logback-core:1.0.13,Compile
at.researchstudio.sat:won-core:0.3,com.fasterxml:classmate:1.0.0,Compile
at.researchstudio.sat:won-core:0.3,org.springframework:spring-beans:4.3.8.RELEASE,Compile
at.researchstudio.sat:won-core:0.3,org.hibernate:hibernate-c3p0:5.2.10.Final,Compile
at.researchstudio.sat:won-core:0.3,javax.interceptor:javax.interceptor-api:1.2.2,Compile
at.researchstudio.sat:won-core:0.3,org.apache.camel:camel-core:2.12.1,Compile
at.researchstudio.sat:won-core:0.3,org.apache.camel:camel-spring:2.12.1,Compile
at.researchstudio.sat:won-core:0.3,org.apache.activemq:activemq-amqp:5.10.2,Compile
at.researchstudio.sat:won-core:0.3,org.apache.activemq:activemq-camel:5.10.2,Compile
at.researchstudio.sat:won-core:0.3,com.google.guava:guava:15.0,Compile
at.researchstudio.sat:won-core:0.3,org.springframework:spring-core:4.3.8.RELEASE,Compile
at.researchstudio.sat:won-core:0.3,org.springframework:spring-aop:4.3.8.RELEASE,Compile
at.researchstudio.sat:won-core:0.3,org.springframework:spring-context:4.3.8.RELEASE,Compile
at.researchstudio.sat:won-core:0.3,org.springframework:spring-context-support:4.3.8.RELEASE,Compile
at.researchstudio.sat:won-core:0.3,org.springframework:spring-jdbc:4.3.8.RELEASE,Compile
at.researchstudio.sat:won-core:0.3,org.springframework:spring-web:4.3.8.RELEASE,Compile
at.researchstudio.sat:won-core:0.3,org.jboss:jandex:1.1.0.Final,Compile
at.researchstudio.sat:won-core:0.3,org.springframework:spring-orm:4.3.8.RELEASE,Compile
at.researchstudio.sat:won-core:0.3,org.springframework.data:spring-data-jpa:1.11.3.RELEASE,Compile
at.researchstudio.sat:won-core:0.3,org.springframework.data:spring-data-commons:1.13.3.RELEASE,Compile
at.researchstudio.sat:won-core:0.3,org.springframework:spring-jms:4.3.8.RELEASE,Compile
at.researchstudio.sat:won-core:0.3,org.hibernate:hibernate-entitymanager:5.2.10.Final,Compile
at.researchstudio.sat:won-core:0.3,org.springframework:spring-tx:4.3.8.RELEASE,Compile
au.com.intelix:rs-auth_2.11:0.1.0,com.github.patriknw:akka-data-replication_2.11:0.11,Compile
au.com.intelix:rs-auth_2.11:0.1.0,org.ocpsoft.prettytime:prettytime:3.2.5.Final,Compile
au.com.intelix:rs-auth_2.11:0.1.0,io.dropwizard.metrics:metrics-core:3.1.0,Compile
au.com.intelix:rs-auth_2.11:0.1.0,com.google.protobuf:protobuf-java:2.5.0,Compile
au.com.intelix:rs-auth_2.11:0.1.0,org.joda:joda-convert:1.6,Compile
au.com.intelix:rs-auth_2.11:0.1.0,ch.qos.logback:logback-classic:1.1.2,Compile
au.com.intelix:rs-auth_2.11:0.1.0,com.typesafe.scala-logging:scala-logging_2.11:3.1.0,Compile
au.com.intelix:rs-auth_2.11:0.1.0,com.eaio.uuid:uuid:3.2,Compile
au.com.intelix:rs-auth_2.11:0.1.0,org.scalaz:scalaz-core_2.11:7.1.0,Compile
au.com.intelix:rs-auth_2.11:0.1.0,net.ceedubs:ficus_2.11:1.1.1,Compile
au.com.intelix:rs-auth_2.11:0.1.0,au.com.intelix:rs-core-node_2.11:0.1.0,Compile
au.com.intelix:rs-auth_2.11:0.1.0,joda-time:joda-time:2.3,Compile
au.com.intelix:rs-auth_2.11:0.1.0,com.typesafe.play:play-json_2.11:2.3.8,Compile
au.com.intelix:rs-auth_2.11:0.1.0,org.scalatest:scalatest_2.11:2.2.1,Compile
au.com.intelix:rs-auth_2.11:0.1.0,com.github.romix.akka:akka-kryo-serialization_2.11:0.4.0,Compile
au.com.intelix:rs-auth_2.11:0.1.0,com.typesafe.akka:akka-http-experimental_2.11:2.0.1,Compile
au.com.intelix:rs-auth_2.11:0.1.0,com.typesafe.akka:akka-http-core-experimental_2.11:2.0.1,Compile
au.com.intelix:rs-auth_2.11:0.1.0,com.typesafe.akka:akka-stream-experimental_2.11:2.0.1,Compile
au.com.intelix:rs-auth_2.11:0.1.0,com.typesafe.akka:akka-slf4j_2.11:2.4.1,Compile
au.com.intelix:rs-auth_2.11:0.1.0,com.typesafe.akka:akka-remote_2.11:2.4.1,Compile
au.com.intelix:rs-auth_2.11:0.1.0,com.typesafe.akka:akka-contrib_2.11:2.4.1,Compile
au.com.intelix:rs-auth_2.11:0.1.0,com.mandubian:play-json-zipper_2.11:1.2,Compile
au.com.intelix:rs-auth_2.11:0.1.0,com.typesafe.akka:akka-cluster_2.11:2.4.1,Compile
au.com.intelix:rs-auth_2.11:0.1.0,com.typesafe.akka:akka-agent_2.11:2.4.1,Compile
au.com.intelix:rs-auth_2.11:0.1.0,com.typesafe.akka:akka-actor_2.11:2.4.1,Compile
au.com.intelix:rs-auth_2.11:0.1.0,com.google.guava:guava:15.0,Compile
au.com.intelix:rs-auth_2.11:0.1.0,net.sf.trove4j:trove4j:3.0.2,Compile
au.com.intelix:rs-auth_2.11:0.1.0,org.scala-lang:scala-library:2.11.7,Compile
au.com.intelix:rs-auth_2.11:0.1.0,au.com.intelix:rs-core-sysevents_2.11:0.1.0,Compile
au.com.intelix:rs-auth_2.11:0.1.0,com.typesafe.akka:akka-kernel_2.11:2.4.1,Compile
au.com.intelix:rs-auth_2.11:0.1.0,io.netty:netty:3.10.3.Final,Compile
au.com.intelix:rs-auth_2.11:0.1.0,commons-codec:commons-codec:1.9,Compile
au.com.intelix:rs-auth_2.11:0.1.0,com.wandoulabs.akka:spray-websocket_2.11:0.1.4,Compile
au.com.intelix:rs-auth_2.11:0.1.0,au.com.intelix:rs-core-services_2.11:0.1.0,Compile
au.com.intelix:rs-auth_2.11:0.1.1,com.mandubian:play-json-zipper_2.11:1.2,Compile
au.com.intelix:rs-auth_2.11:0.1.1,org.scala-lang:scala-library:2.11.7,Compile
au.com.intelix:rs-auth_2.11:0.1.1,joda-time:joda-time:2.3,Compile
au.com.intelix:rs-auth_2.11:0.1.1,org.joda:joda-convert:1.6,Compile
au.com.intelix:rs-auth_2.11:0.1.1,org.ocpsoft.prettytime:prettytime:3.2.5.Final,Compile
au.com.intelix:rs-auth_2.11:0.1.1,com.typesafe.play:play-json_2.11:2.3.8,Compile
au.com.intelix:rs-auth_2.11:0.1.1,com.typesafe.akka:akka-stream-experimental_2.11:2.0.1,Compile
au.com.intelix:rs-auth_2.11:0.1.1,org.scalatest:scalatest_2.11:2.2.1,Compile
au.com.intelix:rs-auth_2.11:0.1.1,com.google.guava:guava:15.0,Compile
au.com.intelix:rs-auth_2.11:0.1.1,au.com.intelix:rs-core-sysevents_2.11:0.1.1,Compile
au.com.intelix:rs-auth_2.11:0.1.1,io.netty:netty:3.10.3.Final,Compile
au.com.intelix:rs-auth_2.11:0.1.1,com.typesafe.akka:akka-actor_2.11:2.4.1,Compile
au.com.intelix:rs-auth_2.11:0.1.1,com.typesafe.akka:akka-agent_2.11:2.4.1,Compile
au.com.intelix:rs-auth_2.11:0.1.1,com.typesafe.akka:akka-kernel_2.11:2.4.1,Compile
au.com.intelix:rs-auth_2.11:0.1.1,com.typesafe.akka:akka-cluster_2.11:2.4.1,Compile
au.com.intelix:rs-auth_2.11:0.1.1,com.typesafe.akka:akka-contrib_2.11:2.4.1,Compile
au.com.intelix:rs-auth_2.11:0.1.1,net.sf.trove4j:trove4j:3.0.2,Compile
au.com.intelix:rs-auth_2.11:0.1.1,au.com.intelix:rs-core-services_2.11:0.1.1,Compile
au.com.intelix:rs-auth_2.11:0.1.1,ch.qos.logback:logback-classic:1.1.2,Compile
au.com.intelix:rs-auth_2.11:0.1.1,com.typesafe.scala-logging:scala-logging_2.11:3.1.0,Compile
au.com.intelix:rs-auth_2.11:0.1.1,com.github.patriknw:akka-data-replication_2.11:0.11,Compile
au.com.intelix:rs-auth_2.11:0.1.1,com.github.romix.akka:akka-kryo-serialization_2.11:0.4.0,Compile
au.com.intelix:rs-auth_2.11:0.1.1,org.scalaz:scalaz-core_2.11:7.1.0,Compile
au.com.intelix:rs-auth_2.11:0.1.1,net.ceedubs:ficus_2.11:1.1.1,Compile
au.com.intelix:rs-auth_2.11:0.1.1,au.com.intelix:rs-core-node_2.11:0.1.1,Compile
au.com.intelix:rs-auth_2.11:0.1.1,com.google.protobuf:protobuf-java:2.5.0,Compile
au.com.intelix:rs-auth_2.11:0.1.1,com.wandoulabs.akka:spray-websocket_2.11:0.1.4,Compile
au.com.intelix:rs-auth_2.11:0.1.1,commons-codec:commons-codec:1.9,Compile
au.com.intelix:rs-auth_2.11:0.1.1,io.dropwizard.metrics:metrics-core:3.1.0,Compile
au.com.intelix:rs-auth_2.11:0.1.1,com.typesafe.akka:akka-http-experimental_2.11:2.0.1,Compile
au.com.intelix:rs-auth_2.11:0.1.1,com.typesafe.akka:akka-http-core-experimental_2.11:2.0.1,Compile
au.com.intelix:rs-auth_2.11:0.1.1,com.eaio.uuid:uuid:3.2,Compile
au.com.intelix:rs-auth_2.11:0.1.1,com.typesafe.akka:akka-remote_2.11:2.4.1,Compile
au.com.intelix:rs-auth_2.11:0.1.1,com.typesafe.akka:akka-slf4j_2.11:2.4.1,Compile
au.com.intelix:rs-auth_2.11:0.1.1_1,com.typesafe.akka:akka-slf4j_2.11:2.4.1,Compile
au.com.intelix:rs-auth_2.11:0.1.1_1,com.typesafe.akka:akka-http-experimental_2.11:2.0.1,Compile
au.com.intelix:rs-auth_2.11:0.1.1_1,com.github.patriknw:akka-data-replication_2.11:0.11,Compile
au.com.intelix:rs-auth_2.11:0.1.1_1,commons-codec:commons-codec:1.9,Compile
au.com.intelix:rs-auth_2.11:0.1.1_1,com.mandubian:play-json-zipper_2.11:1.2,Compile
au.com.intelix:rs-auth_2.11:0.1.1_1,com.typesafe.play:play-json_2.11:2.3.8,Compile
au.com.intelix:rs-auth_2.11:0.1.1_1,org.ocpsoft.prettytime:prettytime:3.2.5.Final,Compile
au.com.intelix:rs-auth_2.11:0.1.1_1,org.joda:joda-convert:1.6,Compile
au.com.intelix:rs-auth_2.11:0.1.1_1,joda-time:joda-time:2.3,Compile
au.com.intelix:rs-auth_2.11:0.1.1_1,ch.qos.logback:logback-classic:1.1.2,Compile
au.com.intelix:rs-auth_2.11:0.1.1_1,com.typesafe.scala-logging:scala-logging_2.11:3.1.0,Compile
au.com.intelix:rs-auth_2.11:0.1.1_1,com.github.romix.akka:akka-kryo-serialization_2.11:0.4.0,Compile
au.com.intelix:rs-auth_2.11:0.1.1_1,com.google.protobuf:protobuf-java:2.5.0,Compile
au.com.intelix:rs-auth_2.11:0.1.1_1,au.com.intelix:rs-core-node_2.11:0.1.1_1,Compile
au.com.intelix:rs-auth_2.11:0.1.1_1,net.ceedubs:ficus_2.11:1.1.1,Compile
au.com.intelix:rs-auth_2.11:0.1.1_1,com.wandoulabs.akka:spray-websocket_2.11:0.1.4,Compile
au.com.intelix:rs-auth_2.11:0.1.1_1,com.eaio.uuid:uuid:3.2,Compile
au.com.intelix:rs-auth_2.11:0.1.1_1,io.dropwizard.metrics:metrics-core:3.1.0,Compile
au.com.intelix:rs-auth_2.11:0.1.1_1,org.scalaz:scalaz-core_2.11:7.1.0,Compile
au.com.intelix:rs-auth_2.11:0.1.1_1,com.typesafe.akka:akka-http-core-experimental_2.11:2.0.1,Compile
au.com.intelix:rs-auth_2.11:0.1.1_1,au.com.intelix:rs-core-services_2.11:0.1.1_1,Compile
au.com.intelix:rs-auth_2.11:0.1.1_1,com.typesafe.akka:akka-stream-experimental_2.11:2.0.1,Compile
au.com.intelix:rs-auth_2.11:0.1.1_1,org.scalatest:scalatest_2.11:2.2.1,Compile
au.com.intelix:rs-auth_2.11:0.1.1_1,net.sf.trove4j:trove4j:3.0.2,Compile
au.com.intelix:rs-auth_2.11:0.1.1_1,io.netty:netty:3.10.3.Final,Compile
au.com.intelix:rs-auth_2.11:0.1.1_1,com.typesafe.akka:akka-actor_2.11:2.4.1,Compile
au.com.intelix:rs-auth_2.11:0.1.1_1,com.typesafe.akka:akka-agent_2.11:2.4.1,Compile
au.com.intelix:rs-auth_2.11:0.1.1_1,com.google.guava:guava:15.0,Compile
au.com.intelix:rs-auth_2.11:0.1.1_1,com.typesafe.akka:akka-cluster_2.11:2.4.1,Compile
au.com.intelix:rs-auth_2.11:0.1.1_1,com.typesafe.akka:akka-contrib_2.11:2.4.1,Compile
au.com.intelix:rs-auth_2.11:0.1.1_1,com.typesafe.akka:akka-remote_2.11:2.4.1,Compile
au.com.intelix:rs-auth_2.11:0.1.1_1,org.scala-lang:scala-library:2.11.7,Compile
au.com.intelix:rs-auth_2.11:0.1.1_1,au.com.intelix:rs-core-sysevents_2.11:0.1.1_1,Compile
au.com.intelix:rs-auth_2.11:0.1.1_1,com.typesafe.akka:akka-kernel_2.11:2.4.1,Compile
au.com.intelix:rs-auth_2.11:0.1.3,com.typesafe.akka:akka-remote_2.11:2.4.1,Compile
au.com.intelix:rs-auth_2.11:0.1.3,com.typesafe.akka:akka-actor_2.11:2.4.1,Compile
au.com.intelix:rs-auth_2.11:0.1.3,com.typesafe.akka:akka-agent_2.11:2.4.1,Compile
au.com.intelix:rs-auth_2.11:0.1.3,com.typesafe.akka:akka-kernel_2.11:2.4.1,Compile
au.com.intelix:rs-auth_2.11:0.1.3,com.typesafe.akka:akka-cluster_2.11:2.4.1,Compile
au.com.intelix:rs-auth_2.11:0.1.3,com.typesafe.akka:akka-contrib_2.11:2.4.1,Compile
au.com.intelix:rs-auth_2.11:0.1.3,com.typesafe.akka:akka-slf4j_2.11:2.4.1,Compile
au.com.intelix:rs-auth_2.11:0.1.3,io.dropwizard.metrics:metrics-core:3.1.0,Compile
au.com.intelix:rs-auth_2.11:0.1.3,com.typesafe.akka:akka-http-core-experimental_2.11:2.0.1,Compile
au.com.intelix:rs-auth_2.11:0.1.3,com.typesafe.akka:akka-http-experimental_2.11:2.0.1,Compile
au.com.intelix:rs-auth_2.11:0.1.3,com.github.romix.akka:akka-kryo-serialization_2.11:0.4.0,Compile
au.com.intelix:rs-auth_2.11:0.1.3,com.google.protobuf:protobuf-java:2.5.0,Compile
au.com.intelix:rs-auth_2.11:0.1.3,commons-codec:commons-codec:1.9,Compile
au.com.intelix:rs-auth_2.11:0.1.3,com.wandoulabs.akka:spray-websocket_2.11:0.1.4,Compile
au.com.intelix:rs-auth_2.11:0.1.3,com.google.code.findbugs:jsr305:2.0.3,Compile
au.com.intelix:rs-auth_2.11:0.1.3,com.typesafe.akka:akka-stream-experimental_2.11:2.0.1,Compile
au.com.intelix:rs-auth_2.11:0.1.3,com.lmax:disruptor:3.3.2,Compile
au.com.intelix:rs-auth_2.11:0.1.3,org.ocpsoft.prettytime:prettytime:3.2.5.Final,Compile
au.com.intelix:rs-auth_2.11:0.1.3,com.google.guava:guava:15.0,Compile
au.com.intelix:rs-auth_2.11:0.1.3,org.scala-lang:scala-library:2.11.7,Compile
au.com.intelix:rs-auth_2.11:0.1.3,au.com.intelix:rs-core-evt_2.11:0.1.3,Compile
au.com.intelix:rs-auth_2.11:0.1.3,au.com.intelix:rs-core-services_2.11:0.1.3,Compile
au.com.intelix:rs-auth_2.11:0.1.3,au.com.intelix:rs-core-node_2.11:0.1.3,Compile
au.com.intelix:rs-auth_2.11:0.1.3,org.scala-lang:scala-reflect:2.11.7,Compile
au.com.intelix:rs-auth_2.11:0.1.3,net.ceedubs:ficus_2.11:1.1.1,Compile
au.com.intelix:rs-auth_2.11:0.1.3,org.scalaz:scalaz-core_2.11:7.1.0,Compile
au.com.intelix:rs-auth_2.11:0.1.3,io.netty:netty:3.10.3.Final,Compile
au.com.intelix:rs-auth_2.11:0.1.3,com.eaio.uuid:uuid:3.2,Compile
au.com.intelix:rs-auth_2.11:0.1.3,ch.qos.logback:logback-classic:1.1.2,Compile
au.com.intelix:rs-auth_2.11:0.1.3,joda-time:joda-time:2.3,Compile
au.com.intelix:rs-auth_2.11:0.1.3,org.joda:joda-convert:1.6,Compile
au.com.intelix:rs-auth_2.11:0.1.3,com.typesafe.play:play-json_2.11:2.3.9,Compile
au.com.intelix:rs-auth_2.11:0.1.3,com.mandubian:play-json-zipper_2.11:1.2,Compile
au.com.intelix:rs-auth_2.11:0.1.3,org.scalatest:scalatest_2.11:2.2.1,Compile
au.com.intelix:rs-auth_2.11:0.1.3,com.typesafe.scala-logging:scala-logging_2.11:3.1.0,Compile
au.com.intelix:rs-auth_2.11:0.1.3,net.sf.trove4j:trove4j:3.0.2,Compile
au.com.intelix:rs-auth_2.11:0.1.3.1,au.com.intelix:rs-core-node_2.11:0.1.3.1,Compile
au.com.intelix:rs-auth_2.11:0.1.3.1,com.eaio.uuid:uuid:3.2,Compile
au.com.intelix:rs-auth_2.11:0.1.3.1,org.scalaz:scalaz-core_2.11:7.1.0,Compile
au.com.intelix:rs-auth_2.11:0.1.3.1,org.scala-lang:scala-library:2.11.7,Compile
au.com.intelix:rs-auth_2.11:0.1.3.1,org.scala-lang:scala-reflect:2.11.7,Compile
au.com.intelix:rs-auth_2.11:0.1.3.1,net.ceedubs:ficus_2.11:1.1.1,Compile
au.com.intelix:rs-auth_2.11:0.1.3.1,com.typesafe.akka:akka-http-experimental_2.11:2.0.1,Compile
au.com.intelix:rs-auth_2.11:0.1.3.1,com.typesafe.scala-logging:scala-logging_2.11:3.1.0,Compile
au.com.intelix:rs-auth_2.11:0.1.3.1,ch.qos.logback:logback-classic:1.1.2,Compile
au.com.intelix:rs-auth_2.11:0.1.3.1,joda-time:joda-time:2.3,Compile
au.com.intelix:rs-auth_2.11:0.1.3.1,org.joda:joda-convert:1.6,Compile
au.com.intelix:rs-auth_2.11:0.1.3.1,org.ocpsoft.prettytime:prettytime:3.2.5.Final,Compile
au.com.intelix:rs-auth_2.11:0.1.3.1,com.typesafe.play:play-json_2.11:2.3.9,Compile
au.com.intelix:rs-auth_2.11:0.1.3.1,au.com.intelix:rs-core-evt_2.11:0.1.3.1,Compile
au.com.intelix:rs-auth_2.11:0.1.3.1,org.scalatest:scalatest_2.11:2.2.1,Compile
au.com.intelix:rs-auth_2.11:0.1.3.1,com.google.guava:guava:15.0,Compile
au.com.intelix:rs-auth_2.11:0.1.3.1,io.netty:netty:3.10.3.Final,Compile
au.com.intelix:rs-auth_2.11:0.1.3.1,com.typesafe.akka:akka-http-core-experimental_2.11:2.0.1,Compile
au.com.intelix:rs-auth_2.11:0.1.3.1,com.lmax:disruptor:3.3.2,Compile
au.com.intelix:rs-auth_2.11:0.1.3.1,com.typesafe.akka:akka-actor_2.11:2.4.1,Compile
au.com.intelix:rs-auth_2.11:0.1.3.1,com.typesafe.akka:akka-agent_2.11:2.4.1,Compile
au.com.intelix:rs-auth_2.11:0.1.3.1,com.typesafe.akka:akka-kernel_2.11:2.4.1,Compile
au.com.intelix:rs-auth_2.11:0.1.3.1,com.typesafe.akka:akka-cluster_2.11:2.4.1,Compile
au.com.intelix:rs-auth_2.11:0.1.3.1,com.typesafe.akka:akka-contrib_2.11:2.4.1,Compile
au.com.intelix:rs-auth_2.11:0.1.3.1,com.typesafe.akka:akka-remote_2.11:2.4.1,Compile
au.com.intelix:rs-auth_2.11:0.1.3.1,net.sf.trove4j:trove4j:3.0.2,Compile
au.com.intelix:rs-auth_2.11:0.1.3.1,com.typesafe.akka:akka-slf4j_2.11:2.4.1,Compile
au.com.intelix:rs-auth_2.11:0.1.3.1,au.com.intelix:rs-core-services_2.11:0.1.3.1,Compile
au.com.intelix:rs-auth_2.11:0.1.3.1,com.typesafe.akka:akka-stream-experimental_2.11:2.0.1,Compile
au.com.intelix:rs-auth_2.11:0.1.3.1,com.github.romix.akka:akka-kryo-serialization_2.11:0.4.0,Compile
au.com.intelix:rs-auth_2.11:0.1.3.1,com.google.protobuf:protobuf-java:2.5.0,Compile
au.com.intelix:rs-auth_2.11:0.1.3.1,commons-codec:commons-codec:1.9,Compile
au.com.intelix:rs-auth_2.11:0.1.3.1,io.dropwizard.metrics:metrics-core:3.1.0,Compile
au.com.intelix:rs-auth_2.11:0.1.3.1,com.wandoulabs.akka:spray-websocket_2.11:0.1.4,Compile
au.com.intelix:rs-auth_2.11:0.1.3.1,com.google.code.findbugs:jsr305:2.0.3,Compile
au.com.intelix:rs-core-codec-binary_2.11:0.1.0,net.ceedubs:ficus_2.11:1.1.1,Compile
au.com.intelix:rs-core-codec-binary_2.11:0.1.0,org.scalaz:scalaz-core_2.11:7.1.0,Compile
au.com.intelix:rs-core-codec-binary_2.11:0.1.0,commons-codec:commons-codec:1.9,Compile
